Thu Nov 14 2019 18:45:58 GMT-0800 (PST)
Time (s),Topic,Payload
0.378,float_pressure,1.54
0.881,float_pressure,1.54
1.386,float_pressure,1.54
1.892,float_pressure,1.54
2.401,float_pressure,1.54
2.903,float_pressure,1.54
3.407,float_pressure,1.54
3.913,float_pressure,0.58
4.42,float_pressure,5.36
4.924,float_pressure,2.02
