Thu Nov 14 2019 18:45:58 GMT-0800 (PST)
Time (s),Topic,Payload
0.002,prop_pressure,0.58
0.578,prop_pressure,0.10
1.078,prop_pressure,0.58
1.481,prop_pressure,0.10
1.899,prop_pressure,0.10
2.579,prop_pressure,0.10
2.998,prop_pressure,0.10
3.585,prop_pressure,0.10
4.091,prop_pressure,0.10
4.477,prop_pressure,2.49
4.976,prop_pressure,0.58
